Note,Value
Begin Recording - 16:7:7,
Window 1,
,48
,47
,47
,47
,47
,46
,47
,47
,46
,47
,46
,47
,47
,46
,46
,46
,46
,46
,46
,46
,46
,46
,45
,46
,46
,46
,45
,46
,46
,45
,45
,45
,45
,46
,46
,46
,46
,46
,46
,46
,46
,46
,46
,46
,46
,46
,46
,46
,46
,46
,47
,47
,47
,49
Window 5,
,116
,115
,114
,113
,112
,111
,109
,109
,108
,107
,107
,106
,106
,106
,105
,105
,105
,103
,103
,102
,102
,100
,100
,99
,98
,97
,97
,96
,95
,95
,95
,94
,94
,94
,93
,92
,92
,91
,90
,90
,89
,89
,88
,87
,87
,86
,86
,86
,86
,85
,86
,86
,85
,85
,84
,84
,83
,83
,81
,81
,80
,80
,80
,80
,79
,80
,80
,80
,79
,79
,79
,79
,79
,79
,78
,77
,77
,76
,75
,75
,75
,74
,74
,74
,74
,75
,75
,74
,74
,74
,74
,73
,73
,72
,72
,71
,71
,70
,71
,70
,69
,70
,70
,70
,71
,71
,70
,70
,70
,70
,69
,69
,69
,68
,68
,68
,68
,68
,68
,68
,69
,69
,69
,69
,69
,69
,68
,68
,68
,67
,67
,66
,66
,65
,66
,65
,65
,66
,66
,67
,67
,67
,67
,67
,67
,67
,66
,66
,65
,65
,65
,64
,64
,64
,63
,64
,64
,64
,64
,65
,65
,65
,65
,64
,65
,64
,64
,63
,63
,62
,62
,61
,62
,62
,63
,63
,63
,63
,63
,63
,62
,61
,62
,61
,61
,60
,60
,60
,60
,61
,60
,62
,62
,62
,62
,62
,62
,62
,63
,62
,62
,62
,61
,61
,62
,61
,60
,60
,60
,62
,61
,62
,62
,62
,62
,63
,63
,63
,62
,62
,62
,61
,61
,61
,61
,61
,62
,62
,62
,62
,62
,63
,62
,62
,62
,62
,61
,62
,61
,61
,61
,61
,60
,60
,60
,60
,60
,61
,61
,60
,59
,60
,60
,60
,60
,60
,60
,59
,59
,59
,59
,59
,59
,59
,59
,60
,60
,60
,60
,59
,59
,59
,59
,58
,58
,58
,57
,57
,57
,58
,57
,58
,59
,59
,59
,59
,59
,60
,60
,59
,59
,58
,58
,58
,58
,58
,58
,58
,58
,59
,59
,60
,60
,60
,60
,60
,60
,59
,59
,58
,58
,58
,58
,58
,58
,58
,58
,59
,59
,60
,60
,61
,61
,61
,60
,60
,60
,61
,60
,59
,59
,60
,60
,60
,61
,60
,61
,61
,62
,62
,62
,62
,62
,61
,62
,61
,61
,61
,61
,61
,62
,61
,62
,62
,62
,63
,63
,63
,62
,62
,62
,62
,62
,62
,61
,62
,61
,61
,61
,61
,61
,61
,62
,62
,61
,62
,62
,62
,62
,61
,62
,60
,61
,60
,60
,60
,60
,60
,60
,60
,61
,61
,61
,60
,60
,61
,60
,60
,60
,60
,60
,59
,59
,59
,59
,59
,60
,60
,60
,61
,61
,61
,62
,61
,61
,61
,60
,60
,60
,59
,59
,59
,59
,59
,59
,60
,60
,60
,60
,60
,60
,60
,60
,59
,60
,59
,59
,58
,59
,59
,59
,59
,59
,59
,59
,59
,59
,60
,59
,59
,59
,58
,59
,58
,58
,58
,58
,58
,57
,58
,58
,58
,58
,59
,59
,59
,59
,59
,58
,58
,57
,57
,57
,57
,58
,57
,58
,58
,58
,58
,58
,58
,59
,59
,59
,59
,59
,58
,58
,58
,57
,57
,57
,57
,57
,56
,57
,58
,58
,57
Window 6,
,63
,62
,63
,62
,62
,62
,64
,66
,68
,72
,76
,82
,88
,92
,95
,97
,97
,97
,96
,96
,96
,96
,98
,102
,106
,108
,112
,116
,121
,123
,126
,138
,150
,162
,173
,181
,188
,190
,189
,190
,192
,194
,198
,203
,208
,212
,213
,209
,209
,208
,208
,210
,212
,212
,209
,208
,208
,211
,216
,220
,221
