Timestamp,Mode,Data
17:59:04.2110,RX,"213"
17:59:04.2120,RX," "
17:59:04.2500,RX,"215 "
17:59:04.3240,RX,"217 "
17:59:04.3990,RX,"224 "
17:59:04.4400,RX,"20"
17:59:04.4410,RX,"8 "
17:59:04.4750,RX,"213 "
17:59:04.5500,RX,"216 "
17:59:04.6240,RX,"221 "
17:59:04.6620,RX,"211 "
17:59:04.6990,RX,"209 "
17:59:04.7740,RX,"211 "
17:59:04.8120,RX,"207 "
17:59:04.8910,RX,"208 "
17:59:04.9240,RX,"208"
17:59:04.9620,RX," "
17:59:05.0000,RX,"203 "
17:59:05.0400,RX,"203 "
17:59:05.1120,RX,"217 "
17:59:05.1490,RX,"2"
17:59:05.1950,RX,"62 "
17:59:05.2270,RX,"271 "
17:59:05.2610,RX,"275 "
17:59:05.3400,RX,"264 "
17:59:05.3740,RX,"278 "
17:59:05.4490,RX,"299 "
17:59:05.4910,RX,"311 "
17:59:05.5620,RX,"260 "
17:59:05.5990,RX,"246 "
17:59:05.6400,RX,"232"
17:59:05.6740,RX," "
17:59:05.7120,RX,"220 "
17:59:05.7900,RX,"235 "
17:59:05.8240,RX,"233 "
17:59:05.8620,RX,"2"
17:59:05.8990,RX,"21 "
17:59:05.9400,RX,"228 "
17:59:06.0120,RX,"219 "
17:59:06.0490,RX,"221 "
17:59:06.1240,RX,"209 "
17:59:06.1620,RX,"205 "
17:59:06.1990,RX,"203 "
17:59:06.2750,RX,"217 "
17:59:06.3490,RX,"211 "
17:59:06.3900,RX,"20"
17:59:06.3910,RX,"8 "
17:59:06.4240,RX,"204 "
17:59:06.4990,RX,"209 "
17:59:06.5740,RX,"205 "
17:59:06.6110,RX,"2"
17:59:06.6120,RX,"04 "
17:59:06.6490,RX,"212 "
17:59:06.7240,RX,"205 "
17:59:06.8000,RX,"213 "
17:59:06.8400,RX,"211 "
17:59:06.8750,RX,"207"
17:59:06.9120,RX," "
17:59:06.9490,RX,"211 "
17:59:06.9900,RX,"205 "
17:59:07.0620,RX,"205 "
17:59:07.1000,RX,"19"
17:59:07.1400,RX,"6 "
17:59:07.1750,RX,"195 "
17:59:07.2120,RX,"192 "
17:59:07.2990,RX,"211 "
17:59:07.3620,RX,"210 "
17:59:07.3990,RX,"200 "
17:59:07.4400,RX,"192 "
17:59:07.5130,RX,"200 "
17:59:07.5490,RX,"201 "
17:59:07.6240,RX,"200"
17:59:07.6250,RX," "
17:59:07.6620,RX,"196 "
17:59:07.7400,RX,"194 "
17:59:07.7740,RX,"197 "
17:59:07.8120,RX,"19"
17:59:07.8490,RX,"1 "
17:59:07.8900,RX,"195 "
17:59:07.9620,RX,"191 "
17:59:07.9990,RX,"200 "
